time,segment,weight,position,altitude,speed,pitch,flightPathAngle
5772,loiter,21412.7436497,587567.816191,917.609694822,114.599685426,0,0
5773,loiter,21412.743384,587682.415877,917.609694822,114.599685426,0,0
5774,loiter,21412.7431183,587797.015562,917.609694822,114.599685426,0,0
5775,loiter,21412.7428527,587911.615248,917.609694822,114.599685426,0,0
5776,loiter,21412.742587,588026.214933,917.609694822,114.599685426,0,0
5777,loiter,21412.7423213,588140.814619,917.609694822,114.599685426,0,0
5778,loiter,21412.7420556,588255.414304,917.609694822,114.599685426,0,0
5779,loiter,21412.74179,588370.013989,917.609694822,114.599685426,0,0
5780,loiter,21412.7415243,588484.613675,917.609694822,114.599685426,0,0
5781,loiter,21412.7412586,588599.21336,917.609694822,114.599685426,0,0
5782,loiter,21412.7409929,588713.813046,917.609694822,114.599685426,0,0
5783,loiter,21412.7407273,588828.412731,917.609694822,114.599685426,0,0
5784,loiter,21412.7404616,588943.012416,917.609694822,114.599685426,0,0
5785,loiter,21412.7401959,589057.612102,917.609694822,114.599685426,0,0
5786,loiter,21412.7399303,589172.211787,917.609694822,114.599685426,0,0
5787,loiter,21412.7396646,589286.811473,917.609694822,114.599685426,0,0
5788,loiter,21412.7393989,589401.411158,917.609694822,114.599685426,0,0
5789,loiter,21412.7391332,589516.010844,917.609694822,114.599685426,0,0
5790,loiter,21412.7388676,589630.610529,917.609694822,114.599685426,0,0
5791,loiter,21412.7386019,589745.210214,917.609694822,114.599685426,0,0
5792,loiter,21412.7383362,589859.8099,917.609694822,114.599685426,0,0
5793,loiter,21412.7380705,589974.409585,917.609694822,114.599685426,0,0
5794,loiter,21412.7378049,590089.009271,917.609694822,114.599685426,0,0
5795,loiter,21412.7375392,590203.608956,917.609694822,114.599685426,0,0
5796,loiter,21412.7372735,590318.208642,917.609694822,114.599685426,0,0
5797,loiter,21412.7370079,590432.808327,917.609694822,114.599685426,0,0
5798,loiter,21412.7367422,590547.408012,917.609694822,114.599685426,0,0
5799,loiter,21412.7364765,590662.007698,917.609694822,114.599685426,0,0
5800,loiter,21412.7362108,590776.607383,917.609694822,114.599685426,0,0
5801,loiter,21412.7359452,590891.207069,917.609694822,114.599685426,0,0
5802,loiter,21412.7356795,591005.806754,917.609694822,114.599685426,0,0
5803,loiter,21412.7354138,591120.40644,917.609694822,114.599685426,0,0
5804,loiter,21412.7351482,591235.006125,917.609694822,114.599685426,0,0
5805,loiter,21412.7348825,591349.60581,917.609694822,114.599685426,0,0
5806,loiter,21412.7346168,591464.205496,917.609694822,114.599685426,0,0
5807,loiter,21412.7343511,591578.805181,917.609694822,114.599685426,0,0
5808,loiter,21412.7340855,591693.404867,917.609694822,114.599685426,0,0
5809,loiter,21412.7338198,591808.004552,917.609694822,114.599685426,0,0
5810,loiter,21412.7335541,591922.604238,917.609694822,114.599685426,0,0
5811,loiter,21412.7332884,592037.203923,917.609694822,114.599685426,0,0
5812,loiter,21412.7330228,592151.803608,917.609694822,114.599685426,0,0
5813,loiter,21412.7327571,592266.403294,917.609694822,114.599685426,0,0
5814,loiter,21412.7324914,592381.002979,917.609694822,114.599685426,0,0
5815,loiter,21412.7322258,592495.602665,917.609694822,114.599685426,0,0
5816,loiter,21412.7319601,592610.20235,917.609694822,114.599685426,0,0
5817,loiter,21412.7316944,592724.802036,917.609694822,114.599685426,0,0
5818,loiter,21412.7314287,592839.401721,917.609694822,114.599685426,0,0
5819,loiter,21412.7311631,592954.001406,917.609694822,114.599685426,0,0
5820,loiter,21412.7308974,593068.601092,917.609694822,114.599685426,0,0
5821,loiter,21412.7306317,593183.200777,917.609694822,114.599685426,0,0
5822,loiter,21412.730366,593297.800463,917.609694822,114.599685426,0,0
5823,loiter,21412.7301004,593412.400148,917.609694822,114.599685426,0,0
5824,loiter,21412.7298347,593526.999834,917.609694822,114.599685426,0,0
5825,loiter,21412.729569,593641.599519,917.609694822,114.599685426,0,0
5826,loiter,21412.7293034,593756.199204,917.609694822,114.599685426,0,0
5827,loiter,21412.7290377,593870.79889,917.609694822,114.599685426,0,0
5828,loiter,21412.728772,593985.398575,917.609694822,114.599685426,0,0
5829,loiter,21412.7285063,594099.998261,917.609694822,114.599685426,0,0
5830,loiter,21412.7282407,594214.597946,917.609694822,114.599685426,0,0
5831,loiter,21412.727975,594329.197632,917.609694822,114.599685426,0,0
5832,loiter,21412.7277093,594443.797317,917.609694822,114.599685426,0,0
5833,loiter,21412.7274436,594558.397002,917.609694822,114.599685426,0,0
5834,loiter,21412.727178,594672.996688,917.609694822,114.599685426,0,0
5835,loiter,21412.7269123,594787.596373,917.609694822,114.599685426,0,0
5836,loiter,21412.7266466,594902.196059,917.609694822,114.599685426,0,0
5837,loiter,21412.726381,595016.795744,917.609694822,114.599685426,0,0
5838,loiter,21412.7261153,595131.395429,917.609694822,114.599685426,0,0
5839,loiter,21412.7258496,595245.995115,917.609694822,114.599685426,0,0
5840,loiter,21412.7255839,595360.5948,917.609694822,114.599685426,0,0
5841,loiter,21412.7253183,595475.194486,917.609694822,114.599685426,0,0
5842,loiter,21412.7250526,595589.794171,917.609694822,114.599685426,0,0
5843,loiter,21412.7247869,595704.393857,917.609694822,114.599685426,0,0
5844,loiter,21412.7245213,595818.993542,917.609694822,114.599685426,0,0
5845,loiter,21412.7242556,595933.593227,917.609694822,114.599685426,0,0
5846,loiter,21412.7239899,596048.192913,917.609694822,114.599685426,0,0
5847,loiter,21412.7237242,596162.792598,917.609694822,114.599685426,0,0
5848,loiter,21412.7234586,596277.392284,917.609694822,114.599685426,0,0
5849,loiter,21412.7231929,596391.991969,917.609694822,114.599685426,0,0
5850,loiter,21412.7229272,596506.591655,917.609694822,114.599685426,0,0
5851,loiter,21412.7226615,596621.19134,917.609694822,114.599685426,0,0
5852,loiter,21412.7223959,596735.791025,917.609694822,114.599685426,0,0
5853,loiter,21412.7221302,596850.390711,917.609694822,114.599685426,0,0
5854,loiter,21412.7218645,596964.990396,917.609694822,114.599685426,0,0
5855,loiter,21412.7215989,597079.590082,917.609694822,114.599685426,0,0
5856,loiter,21412.7213332,597194.189767,917.609694822,114.599685426,0,0
5857,loiter,21412.7210675,597308.789453,917.609694822,114.599685426,0,0
5858,loiter,21412.7208018,597423.389138,917.609694822,114.599685426,0,0
5859,loiter,21412.7205362,597537.988823,917.609694822,114.599685426,0,0
5860,loiter,21412.7202705,597652.588509,917.609694822,114.599685426,0,0
5861,loiter,21412.7200048,597767.188194,917.609694822,114.599685426,0,0
5862,loiter,21412.7197391,597881.78788,917.609694822,114.599685426,0,0
5863,loiter,21412.7194735,597996.387565,917.609694822,114.599685426,0,0
5864,loiter,21412.7192078,598110.987251,917.609694822,114.599685426,0,0
5865,loiter,21412.7189421,598225.586936,917.609694822,114.599685426,0,0
5866,loiter,21412.7186765,598340.186621,917.609694822,114.599685426,0,0
5867,loiter,21412.7184108,598454.786307,917.609694822,114.599685426,0,0
5868,loiter,21412.7181451,598569.385992,917.609694822,114.599685426,0,0
5869,loiter,21412.7178794,598683.985678,917.609694822,114.599685426,0,0
5870,loiter,21412.7176138,598798.585363,917.609694822,114.599685426,0,0
5871,loiter,21412.7173481,598913.185049,917.609694822,114.599685426,0,0
5872,loiter,21412.7170824,599027.784734,917.609694822,114.599685426,0,0
5873,loiter,21412.7168167,599142.384419,917.609694822,114.599685426,0,0
5874,loiter,21412.7165511,599256.984105,917.609694822,114.599685426,0,0
5875,loiter,21412.7162854,599371.58379,917.609694822,114.599685426,0,0
5876,loiter,21412.7160197,599486.183476,917.609694822,114.599685426,0,0
5877,loiter,21412.7157541,599600.783161,917.609694822,114.599685426,0,0
5878,loiter,21412.7154884,599715.382847,917.609694822,114.599685426,0,0
5879,loiter,21412.7152227,599829.982532,917.609694822,114.599685426,0,0
5880,loiter,21412.714957,599944.582217,917.609694822,114.599685426,0,0
5881,loiter,21412.7146914,600059.181903,917.609694822,114.599685426,0,0
5882,loiter,21412.7144257,600173.781588,917.609694822,114.599685426,0,0
5883,loiter,21412.71416,600288.381274,917.609694822,114.599685426,0,0
5884,loiter,21412.7138944,600402.980959,917.609694822,114.599685426,0,0
5885,loiter,21412.7136287,600517.580645,917.609694822,114.599685426,0,0
5886,loiter,21412.713363,600632.18033,917.609694822,114.599685426,0,0
5887,loiter,21412.7130973,600746.780015,917.609694822,114.599685426,0,0
5888,loiter,21412.7128317,600861.379701,917.609694822,114.599685426,0,0
5889,loiter,21412.712566,600975.979386,917.609694822,114.599685426,0,0
5890,loiter,21412.7123003,601090.579072,917.609694822,114.599685426,0,0
5891,loiter,21412.7120346,601205.178757,917.609694822,114.599685426,0,0
5892,loiter,21412.711769,601319.778442,917.609694822,114.599685426,0,0
5893,loiter,21412.7115033,601434.378128,917.609694822,114.599685426,0,0
5894,loiter,21412.7112376,601548.977813,917.609694822,114.599685426,0,0
5895,loiter,21412.710972,601663.577499,917.609694822,114.599685426,0,0
5896,loiter,21412.7107063,601778.177184,917.609694822,114.599685426,0,0
5897,loiter,21412.7104406,601892.77687,917.609694822,114.599685426,0,0
5898,loiter,21412.7101749,602007.376555,917.609694822,114.599685426,0,0
5899,loiter,21412.7099093,602121.97624,917.609694822,114.599685426,0,0
5900,loiter,21412.7096436,602236.575926,917.609694822,114.599685426,0,0
5901,loiter,21412.7093779,602351.175611,917.609694822,114.599685426,0,0
5902,loiter,21412.7091122,602465.775297,917.609694822,114.599685426,0,0
5903,loiter,21412.7088466,602580.374982,917.609694822,114.599685426,0,0
5904,loiter,21412.7085809,602694.974668,917.609694822,114.599685426,0,0
5905,loiter,21412.7083152,602809.574353,917.609694822,114.599685426,0,0
5906,loiter,21412.7080496,602924.174038,917.609694822,114.599685426,0,0
5907,loiter,21412.7077839,603038.773724,917.609694822,114.599685426,0,0
5908,loiter,21412.7075182,603153.373409,917.609694822,114.599685426,0,0
5909,loiter,21412.7072525,603267.973095,917.609694822,114.599685426,0,0
5910,loiter,21412.7069869,603382.57278,917.609694822,114.599685426,0,0
5911,loiter,21412.7067212,603497.172466,917.609694822,114.599685426,0,0
5912,loiter,21412.7064555,603611.772151,917.609694822,114.599685426,0,0
5913,loiter,21412.7061898,603726.371836,917.609694822,114.599685426,0,0
5914,loiter,21412.7059242,603840.971522,917.609694822,114.599685426,0,0
5915,loiter,21412.7056585,603955.571207,917.609694822,114.599685426,0,0
5916,loiter,21412.7053928,604070.170893,917.609694822,114.599685426,0,0
5917,loiter,21412.7051272,604184.770578,917.609694822,114.599685426,0,0
5918,loiter,21412.7048615,604299.370264,917.609694822,114.599685426,0,0
5919,loiter,21412.7045958,604413.969949,917.609694822,114.599685426,0,0
5920,loiter,21412.7043301,604528.569634,917.609694822,114.599685426,0,0
5921,loiter,21412.7040645,604643.16932,917.609694822,114.599685426,0,0
5922,loiter,21412.7037988,604757.769005,917.609694822,114.599685426,0,0
5923,loiter,21412.7035331,604872.368691,917.609694822,114.599685426,0,0
5924,loiter,21412.7032675,604986.968376,917.609694822,114.599685426,0,0
5925,loiter,21412.7030018,605101.568062,917.609694822,114.599685426,0,0
5926,loiter,21412.7027361,605216.167747,917.609694822,114.599685426,0,0
5927,loiter,21412.7024704,605330.767432,917.609694822,114.599685426,0,0
5928,loiter,21412.7022048,605445.367118,917.609694822,114.599685426,0,0
5929,loiter,21412.7019391,605559.966803,917.609694822,114.599685426,0,0
5930,loiter,21412.7016734,605674.566489,917.609694822,114.599685426,0,0
5931,loiter,21412.7014077,605789.166174,917.609694822,114.599685426,0,0
5932,loiter,21412.7011421,605903.76586,917.609694822,114.599685426,0,0
5933,loiter,21412.7008764,606018.365545,917.609694822,114.599685426,0,0
5934,loiter,21412.7006107,606132.96523,917.609694822,114.599685426,0,0
5935,loiter,21412.7003451,606247.564916,917.609694822,114.599685426,0,0
5936,loiter,21412.7000794,606362.164601,917.609694822,114.599685426,0,0
5937,loiter,21412.6998137,606476.764287,917.609694822,114.599685426,0,0
5938,loiter,21412.699548,606591.363972,917.609694822,114.599685426,0,0
5939,loiter,21412.6992824,606705.963658,917.609694822,114.599685426,0,0
5940,loiter,21412.6990167,606820.563343,917.609694822,114.599685426,0,0
5941,loiter,21412.698751,606935.163028,917.609694822,114.599685426,0,0
5942,loiter,21412.6984853,607049.762714,917.609694822,114.599685426,0,0
5943,loiter,21412.6982197,607164.362399,917.609694822,114.599685426,0,0
5944,loiter,21412.697954,607278.962085,917.609694822,114.599685426,0,0
5945,loiter,21412.6976883,607393.56177,917.609694822,114.599685426,0,0
5946,loiter,21412.6974227,607508.161455,917.609694822,114.599685426,0,0
5947,loiter,21412.697157,607622.761141,917.609694822,114.599685426,0,0
5948,loiter,21412.6968913,607737.360826,917.609694822,114.599685426,0,0
5949,loiter,21412.6966256,607851.960512,917.609694822,114.599685426,0,0
5950,loiter,21412.69636,607966.560197,917.609694822,114.599685426,0,0
5951,loiter,21412.6960943,608081.159883,917.609694822,114.599685426,0,0
5952,loiter,21412.6958286,608195.759568,917.609694822,114.599685426,0,0
5953,loiter,21412.6955629,608310.359253,917.609694822,114.599685426,0,0
5954,loiter,21412.6952973,608424.958939,917.609694822,114.599685426,0,0
5955,loiter,21412.6950316,608539.558624,917.609694822,114.599685426,0,0
5956,loiter,21412.6947659,608654.15831,917.609694822,114.599685426,0,0
5957,loiter,21412.6945003,608768.757995,917.609694822,114.599685426,0,0
5958,loiter,21412.6942346,608883.357681,917.609694822,114.599685426,0,0
5959,loiter,21412.6939689,608997.957366,917.609694822,114.599685426,0,0
5960,loiter,21412.6937032,609112.557051,917.609694822,114.599685426,0,0
5961,loiter,21412.6934376,609227.156737,917.609694822,114.599685426,0,0
5962,loiter,21412.6931719,609341.756422,917.609694822,114.599685426,0,0
5963,loiter,21412.6929062,609456.356108,917.609694822,114.599685426,0,0
5964,loiter,21412.6926406,609570.955793,917.609694822,114.599685426,0,0
5965,loiter,21412.6923749,609685.555479,917.609694822,114.599685426,0,0
5966,loiter,21412.6921092,609800.155164,917.609694822,114.599685426,0,0
5967,loiter,21412.6918435,609914.754849,917.609694822,114.599685426,0,0
5968,loiter,21412.6915779,610029.354535,917.609694822,114.599685426,0,0
5969,loiter,21412.6913122,610143.95422,917.609694822,114.599685426,0,0
5970,loiter,21412.6910465,610258.553906,917.609694822,114.599685426,0,0
5971,loiter,21412.6907808,610373.153591,917.609694822,114.599685426,0,0
5972,loiter,21412.6905152,610487.753277,917.609694822,114.599685426,0,0
5973,loiter,21412.6902495,610602.352962,917.609694822,114.599685426,0,0
5974,loiter,21412.6899838,610716.952647,917.609694822,114.599685426,0,0
5975,loiter,21412.6897182,610831.552333,917.609694822,114.599685426,0,0
5976,loiter,21412.6894525,610946.152018,917.609694822,114.599685426,0,0
5977,loiter,21412.6891868,611060.751704,917.609694822,114.599685426,0,0
5978,loiter,21412.6889211,611175.351389,917.609694822,114.599685426,0,0
5979,loiter,21412.6886555,611289.951075,917.609694822,114.599685426,0,0
5980,loiter,21412.6883898,611404.55076,917.609694822,114.599685426,0,0
5981,loiter,21412.6881241,611519.150445,917.609694822,114.599685426,0,0
5982,loiter,21412.6878584,611633.750131,917.609694822,114.599685426,0,0
5983,loiter,21412.6875928,611748.349816,917.609694822,114.599685426,0,0
5984,loiter,21412.6873271,611862.949502,917.609694822,114.599685426,0,0
5985,loiter,21412.6870614,611977.549187,917.609694822,114.599685426,0,0
5986,loiter,21412.6867958,612092.148873,917.609694822,114.599685426,0,0
5987,loiter,21412.6865301,612206.748558,917.609694822,114.599685426,0,0
5988,loiter,21412.6862644,612321.348243,917.609694822,114.599685426,0,0
5989,loiter,21412.6859987,612435.947929,917.609694822,114.599685426,0,0
5990,loiter,21412.6857331,612550.547614,917.609694822,114.599685426,0,0
5991,loiter,21412.6854674,612665.1473,917.609694822,114.599685426,0,0
5992,loiter,21412.6852017,612779.746985,917.609694822,114.599685426,0,0
5993,loiter,21412.684936,612894.346671,917.609694822,114.599685426,0,0
5994,loiter,21412.6846704,613008.946356,917.609694822,114.599685426,0,0
5995,loiter,21412.6844047,613123.546041,917.609694822,114.599685426,0,0
5996,loiter,21412.684139,613238.145727,917.609694822,114.599685426,0,0
5997,loiter,21412.6838734,613352.745412,917.609694822,114.599685426,0,0
5998,loiter,21412.6836077,613467.345098,917.609694822,114.599685426,0,0
5999,loiter,21412.683342,613581.944783,917.609694822,114.599685426,0,0
6000,loiter,21412.6830763,613696.544468,917.609694822,114.599685426,0,0
6001,loiter,21412.6828107,613811.144154,917.609694822,114.599685426,0,0
6002,loiter,21412.682545,613925.743839,917.609694822,114.599685426,0,0
6003,loiter,21412.6822793,614040.343525,917.609694822,114.599685426,0,0
6004,loiter,21412.6820137,614154.94321,917.609694822,114.599685426,0,0
6005,loiter,21412.681748,614269.542896,917.609694822,114.599685426,0,0
6006,loiter,21412.6814823,614384.142581,917.609694822,114.599685426,0,0
6007,loiter,21412.6812166,614498.742266,917.609694822,114.599685426,0,0
6008,loiter,21412.680951,614613.341952,917.609694822,114.599685426,0,0
6009,loiter,21412.6806853,614727.941637,917.609694822,114.599685426,0,0
6010,loiter,21412.6804196,614842.541323,917.609694822,114.599685426,0,0
6011,loiter,21412.6801539,614957.141008,917.609694822,114.599685426,0,0
6012,loiter,21412.6798883,615071.740694,917.609694822,114.599685426,0,0
6013,loiter,21412.6796226,615186.340379,917.609694822,114.599685426,0,0
6014,loiter,21412.6793569,615300.940064,917.609694822,114.599685426,0,0
6015,loiter,21412.6790913,615415.53975,917.609694822,114.599685426,0,0
6016,loiter,21412.6788256,615530.139435,917.609694822,114.599685426,0,0
6017,loiter,21412.6785599,615644.739121,917.609694822,114.599685426,0,0
6018,loiter,21412.6782942,615759.338806,917.609694822,114.599685426,0,0
6019,loiter,21412.6780286,615873.938492,917.609694822,114.599685426,0,0
6020,loiter,21412.6777629,615988.538177,917.609694822,114.599685426,0,0
6021,loiter,21412.6774972,616103.137862,917.609694822,114.599685426,0,0
6022,loiter,21412.6772315,616217.737548,917.609694822,114.599685426,0,0
6023,loiter,21412.6769659,616332.337233,917.609694822,114.599685426,0,0
6024,loiter,21412.6767002,616446.936919,917.609694822,114.599685426,0,0
6025,loiter,21412.6764345,616561.536604,917.609694822,114.599685426,0,0
6026,loiter,21412.6761689,616676.13629,917.609694822,114.599685426,0,0
6027,loiter,21412.6759032,616790.735975,917.609694822,114.599685426,0,0
6028,loiter,21412.6756375,616905.33566,917.609694822,114.599685426,0,0
6029,loiter,21412.6753718,617019.935346,917.609694822,114.599685426,0,0
6030,loiter,21412.6751062,617134.535031,917.609694822,114.599685426,0,0
6031,loiter,21412.6748405,617249.134717,917.609694822,114.599685426,0,0
6032,loiter,21412.6745748,617363.734402,917.609694822,114.599685426,0,0
6033,loiter,21412.6743091,617478.334088,917.609694822,114.599685426,0,0
6034,loiter,21412.6740435,617592.933773,917.609694822,114.599685426,0,0
6035,loiter,21412.6737778,617707.533458,917.609694822,114.599685426,0,0
6036,loiter,21412.6735121,617822.133144,917.609694822,114.599685426,0,0
6037,loiter,21412.6732465,617936.732829,917.609694822,114.599685426,0,0
6038,loiter,21412.6729808,618051.332515,917.609694822,114.599685426,0,0
6039,loiter,21412.6727151,618165.9322,917.609694822,114.599685426,0,0
6040,loiter,21412.6724494,618280.531886,917.609694822,114.599685426,0,0
6041,loiter,21412.6721838,618395.131571,917.609694822,114.599685426,0,0
6042,loiter,21412.6719181,618509.731256,917.609694822,114.599685426,0,0
6043,loiter,21412.6716524,618624.330942,917.609694822,114.599685426,0,0
6044,loiter,21412.6713868,618738.930627,917.609694822,114.599685426,0,0
6045,loiter,21412.6711211,618853.530313,917.609694822,114.599685426,0,0
6046,loiter,21412.6708554,618968.129998,917.609694822,114.599685426,0,0
6047,loiter,21412.6705897,619082.729683,917.609694822,114.599685426,0,0
6048,loiter,21412.6703241,619197.329369,917.609694822,114.599685426,0,0
6049,loiter,21412.6700584,619311.929054,917.609694822,114.599685426,0,0
6050,loiter,21412.6697927,619426.52874,917.609694822,114.599685426,0,0
6051,loiter,21412.669527,619541.128425,917.609694822,114.599685426,0,0
6052,loiter,21412.6692614,619655.728111,917.609694822,114.599685426,0,0
6053,loiter,21412.6689957,619770.327796,917.609694822,114.599685426,0,0
6054,loiter,21412.66873,619884.927481,917.609694822,114.599685426,0,0
6055,loiter,21412.6684644,619999.527167,917.609694822,114.599685426,0,0
6056,loiter,21412.6681987,620114.126852,917.609694822,114.599685426,0,0
6057,loiter,21412.667933,620228.726538,917.609694822,114.599685426,0,0
6058,loiter,21412.6676673,620343.326223,917.609694822,114.599685426,0,0
6059,loiter,21412.6674017,620457.925909,917.609694822,114.599685426,0,0
6060,loiter,21412.667136,620572.525594,917.609694822,114.599685426,0,0
6061,loiter,21412.6668703,620687.125279,917.609694822,114.599685426,0,0
6062,loiter,21412.6666046,620801.724965,917.609694822,114.599685426,0,0
6063,loiter,21412.666339,620916.32465,917.609694822,114.599685426,0,0
6064,loiter,21412.6660733,621030.924336,917.609694822,114.599685426,0,0
6065,loiter,21412.6658076,621145.524021,917.609694822,114.599685426,0,0
6066,loiter,21412.665542,621260.123707,917.609694822,114.599685426,0,0
6067,loiter,21412.6652763,621374.723392,917.609694822,114.599685426,0,0
6068,loiter,21412.6650106,621489.323077,917.609694822,114.599685426,0,0
6069,loiter,21412.6647449,621603.922763,917.609694822,114.599685426,0,0
6070,loiter,21412.6644793,621718.522448,917.609694822,114.599685426,0,0
6071,loiter,21412.6642136,621833.122134,917.609694822,114.599685426,0,0
6072,loiter,21412.6639479,621947.721819,917.609694822,114.599685426,0,0
6073,loiter,21412.6636822,622062.321505,917.609694822,114.599685426,0,0
6074,loiter,21412.6634166,622176.92119,917.609694822,114.599685426,0,0
6075,loiter,21412.6631509,622291.520875,917.609694822,114.599685426,0,0
6076,loiter,21412.6628852,622406.120561,917.609694822,114.599685426,0,0
6077,loiter,21412.6626196,622520.720246,917.609694822,114.599685426,0,0
6078,loiter,21412.6623539,622635.319932,917.609694822,114.599685426,0,0
6079,loiter,21412.6620882,622749.919617,917.609694822,114.599685426,0,0
6080,loiter,21412.6618225,622864.519303,917.609694822,114.599685426,0,0
6081,loiter,21412.6615569,622979.118988,917.609694822,114.599685426,0,0
6082,loiter,21412.6612912,623093.718673,917.609694822,114.599685426,0,0
6083,loiter,21412.6610255,623208.318359,917.609694822,114.599685426,0,0
6084,loiter,21412.6607599,623322.918044,917.609694822,114.599685426,0,0
6085,loiter,21412.6604942,623437.51773,917.609694822,114.599685426,0,0
6086,loiter,21412.6602285,623552.117415,917.609694822,114.599685426,0,0
6087,loiter,21412.6599628,623666.717101,917.609694822,114.599685426,0,0
6088,loiter,21412.6596972,623781.316786,917.609694822,114.599685426,0,0
6089,loiter,21412.6594315,623895.916471,917.609694822,114.599685426,0,0
6090,loiter,21412.6591658,624010.516157,917.609694822,114.599685426,0,0
6091,loiter,21412.6589001,624125.115842,917.609694822,114.599685426,0,0
6092,loiter,21412.6586345,624239.715528,917.609694822,114.599685426,0,0
6093,loiter,21412.6583688,624354.315213,917.609694822,114.599685426,0,0
6094,loiter,21412.6581031,624468.914899,917.609694822,114.599685426,0,0
6095,loiter,21412.6578375,624583.514584,917.609694822,114.599685426,0,0
6096,loiter,21412.6575718,624698.114269,917.609694822,114.599685426,0,0
6097,loiter,21412.6573061,624812.713955,917.609694822,114.599685426,0,0
6098,loiter,21412.6570404,624927.31364,917.609694822,114.599685426,0,0
6099,loiter,21412.6567748,625041.913326,917.609694822,114.599685426,0,0
6100,loiter,21412.6565091,625156.513011,917.609694822,114.599685426,0,0
6101,loiter,21412.6562434,625271.112696,917.609694822,114.599685426,0,0
6102,loiter,21412.6559777,625385.712382,917.609694822,114.599685426,0,0
6103,loiter,21412.6557121,625500.312067,917.609694822,114.599685426,0,0
6104,loiter,21412.6554464,625614.911753,917.609694822,114.599685426,0,0
6105,loiter,21412.6551807,625729.511438,917.609694822,114.599685426,0,0
6106,loiter,21412.6549151,625844.111124,917.609694822,114.599685426,0,0
6107,loiter,21412.6546494,625958.710809,917.609694822,114.599685426,0,0
6108,loiter,21412.6543837,626073.310494,917.609694822,114.599685426,0,0
6109,loiter,21412.654118,626187.91018,917.609694822,114.599685426,0,0
6110,loiter,21412.6538524,626302.509865,917.609694822,114.599685426,0,0
6111,loiter,21412.6535867,626417.109551,917.609694822,114.599685426,0,0
6112,loiter,21412.653321,626531.709236,917.609694822,114.599685426,0,0
6113,loiter,21412.6530553,626646.308922,917.609694822,114.599685426,0,0
6114,loiter,21412.6527897,626760.908607,917.609694822,114.599685426,0,0
6115,loiter,21412.652524,626875.508292,917.609694822,114.599685426,0,0
6116,loiter,21412.6522583,626990.107978,917.609694822,114.599685426,0,0
6117,loiter,21412.6519927,627104.707663,917.609694822,114.599685426,0,0
6118,loiter,21412.651727,627219.307349,917.609694822,114.599685426,0,0
6119,loiter,21412.6514613,627333.907034,917.609694822,114.599685426,0,0
6120,loiter,21412.6511956,627448.50672,917.609694822,114.599685426,0,0
6121,loiter,21412.65093,627563.106405,917.609694822,114.599685426,0,0
6122,loiter,21412.6506643,627677.70609,917.609694822,114.599685426,0,0
6123,loiter,21412.6503986,627792.305776,917.609694822,114.599685426,0,0
6124,loiter,21412.650133,627906.905461,917.609694822,114.599685426,0,0
6125,loiter,21412.6498673,628021.505147,917.609694822,114.599685426,0,0
6126,loiter,21412.6496016,628136.104832,917.609694822,114.599685426,0,0
6127,loiter,21412.6493359,628250.704518,917.609694822,114.599685426,0,0
6128,loiter,21412.6490703,628365.304203,917.609694822,114.599685426,0,0
6129,loiter,21412.6488046,628479.903888,917.609694822,114.599685426,0,0
6130,loiter,21412.6485389,628594.503574,917.609694822,114.599685426,0,0
6131,loiter,21412.6482732,628709.103259,917.609694822,114.599685426,0,0
6132,loiter,21412.6480076,628823.702945,917.609694822,114.599685426,0,0
6133,loiter,21412.6477419,628938.30263,917.609694822,114.599685426,0,0
6134,loiter,21412.6474762,629052.902316,917.609694822,114.599685426,0,0
6135,loiter,21412.6472106,629167.502001,917.609694822,114.599685426,0,0
6136,loiter,21412.6469449,629282.101686,917.609694822,114.599685426,0,0
6137,loiter,21412.6466792,629396.701372,917.609694822,114.599685426,0,0
6138,loiter,21412.6464135,629511.301057,917.609694822,114.599685426,0,0
6139,loiter,21412.6461479,629625.900743,917.609694822,114.599685426,0,0
6140,loiter,21412.6458822,629740.500428,917.609694822,114.599685426,0,0
6141,loiter,21412.6456165,629855.100114,917.609694822,114.599685426,0,0
6142,loiter,21412.6453508,629969.699799,917.609694822,114.599685426,0,0
6143,loiter,21412.6450852,630084.299484,917.609694822,114.599685426,0,0
6144,loiter,21412.6448195,630198.89917,917.609694822,114.599685426,0,0
6145,loiter,21412.6445538,630313.498855,917.609694822,114.599685426,0,0
6146,loiter,21412.6442882,630428.098541,917.609694822,114.599685426,0,0
6147,loiter,21412.6440225,630542.698226,917.609694822,114.599685426,0,0
6148,loiter,21412.6437568,630657.297912,917.609694822,114.599685426,0,0
6149,loiter,21412.6434911,630771.897597,917.609694822,114.599685426,0,0
6150,loiter,21412.6432255,630886.497282,917.609694822,114.599685426,0,0
6151,loiter,21412.6429598,631001.096968,917.609694822,114.599685426,0,0
6152,loiter,21412.6426941,631115.696653,917.609694822,114.599685426,0,0
6153,loiter,21412.6424284,631230.296339,917.609694822,114.599685426,0,0
6154,loiter,21412.6421628,631344.896024,917.609694822,114.599685426,0,0
6155,loiter,21412.6418971,631459.495709,917.609694822,114.599685426,0,0
6156,loiter,21412.6416314,631574.095395,917.609694822,114.599685426,0,0
6157,loiter,21412.6413658,631688.69508,917.609694822,114.599685426,0,0
6158,loiter,21412.6411001,631803.294766,917.609694822,114.599685426,0,0
6159,loiter,21412.6408344,631917.894451,917.609694822,114.599685426,0,0
6160,loiter,21412.6405687,632032.494137,917.609694822,114.599685426,0,0
